geoid,tract_pop_city,poverty_rate,pov_quintile,race_group,excluded_reason
17031839600,1729,0.21778846153846154,Q4,nh_black,
17031839700,4545,0.10041753653444677,Q2,no_majority,
17031839800,2686,0.17374517374517376,Q4,no_majority,
17031839900,4431,0.07621402877697842,Q2,no_majority,
17031840000,3001,0.19136745607333844,Q4,no_majority,
17031840100,3029,0.17259786476868327,Q4,no_majority,
17031840200,2497,0.2970882620564149,Q5,no_majority,
17031840300,4196,0.14608555286521388,Q3,hispanic,
17031840400,3369,0.0994579945799458,Q2,no_majority,
17031840700,3900,0.038030095759233926,Q1,hispanic,
17031840800,3332,0.2335677162947111,Q4,hispanic,
17031841000,1136,0.18798283261802576,Q4,no_majority,
17031841100,7356,0.19292520558673804,Q4,no_majority,
17031841200,4873,0.1403897254207263,Q3,hispanic,
17031841300,4173,0.18978805394990367,Q4,hispanic,
17031841500,2904,0.4204761904761905,Q5,nh_black,
17031841700,1509,0.24753289473684212,Q4,no_majority,
17031841800,2404,0.2569444444444444,Q4,nh_black,
17031841900,6500,0.1350535273126544,Q3,no_majority,
17031842000,2590,0.16898792943361188,Q3,no_majority,
17031842100,6650,0.18915716190194046,Q4,hispanic,
17031842200,4212,0.09782309176081565,Q2,nh_white,
17031842300,3529,0.10305343511450382,Q2,nh_white,
17031842400,3041,0.020074119827053736,Q1,nh_black,
17031842500,2644,0.32241442767758555,Q5,nh_black,
17031842600,4245,0.16132548506649227,Q3,no_majority,
17031842800,7637,0.18542462533059065,Q4,hispanic,
17031842900,2480,0.5133079847908745,Q5,nh_black,
17031843000,2880,0.4509403107113655,Q5,nh_black,
17031843100,1747,0.278336686787391,Q5,nh_black,
17031843200,2422,0.1346785546691694,Q3,hispanic,
17031843300,1572,0.355134074558535,Q5,nh_black,
17031843400,1524,0.173841059602649,Q4,nh_black,
17031843500,6030,0.2559241706161137,Q4,nh_black,
17031843600,3089,0.16244656363038473,Q3,nh_black,
17031843700,2544,0.08189836203275934,Q2,nh_white,
17031843800,2000,0.15942028985507245,Q3,no_majority,
17031843900,3666,0.3310985043837029,Q5,nh_black,
17031844600,1776,0.20647002854424357,Q4,nh_black,
17031844700,2342,0.2812172088142707,Q5,nh_black,
17031980000,0,,,,low_city_pop
17031980100,18,,,,low_city_pop
