geo_type,geo_id,geo_name,period,metric,value,n,flags
ward2023,11,Ward 11,CY2019,alley_close_p50_d,28.0,110,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,alley_rpt_n,110,110,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,close_le7_share,0.3323,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,close_open_share,0.0000,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,close_p50_d,15.0,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,close_p90_d,122.0,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,crew_n,133,133,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,crew_per_mi,1.72,133,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_crew_share,0.1586,621,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_demand_share,0.7976,621,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_extreme_share,0.0911,621,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_n,9376,621,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_per_mi,119.76,617,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_per_rpt,14.04,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_unlinked_share,0.0381,621,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,fill_wo_n,621,621,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,patch_p50_d,12.8,515,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,patch_p90_d,107.8,515,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_alder_share,0.0674,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_all_n,1050,1050,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_digital_share,0.4944,623,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_dup_share,0.3638,1050,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_n,668,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_patched_share,0.7710,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_per_1k,12.73,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,rpt_per_mi,8.56,663,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2019,staff_n,0,0,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2020,alley_close_le7_share,0.5823,79,PRE2023_WARD
ward2023,11,Ward 11,CY2020,alley_close_p50_d,5.1,79,PRE2023_WARD
ward2023,11,Ward 11,CY2020,alley_rpt_n,79,79,PRE2023_WARD
ward2023,11,Ward 11,CY2020,close_le7_share,0.7891,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,close_open_share,0.0000,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,close_p50_d,3.7,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,close_p90_d,16.0,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,crew_n,228,228,PRE2023_WARD
ward2023,11,Ward 11,CY2020,crew_per_mi,2.94,228,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_crew_share,0.4508,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_demand_share,0.5482,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_extreme_share,0.0000,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_n,8053,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_per_mi,103.93,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_per_rpt,16.81,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_unlinked_share,0.0010,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,fill_wo_n,647,647,PRE2023_WARD
ward2023,11,Ward 11,CY2020,patch_p50_d,3.3,395,PRE2023_WARD
ward2023,11,Ward 11,CY2020,patch_p90_d,12.7,395,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_alder_share,0.1357,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_all_n,517,517,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_digital_share,0.8551,414,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_dup_share,0.0735,517,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_n,479,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_patched_share,0.8246,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_per_1k,9.13,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_per_mi,6.18,479,PRE2023_WARD
ward2023,11,Ward 11,CY2020,rpt_yoy_pct,,668,PRE2023_WARD|TRANSITION_2019
ward2023,11,Ward 11,CY2020,staff_n,0,0,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,alley_close_le7_share,0.3664,262,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,alley_close_p50_d,13.9,262,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,alley_rpt_n,262,262,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,close_le7_share,0.5772,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,close_open_share,0.0000,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,close_p50_d,5.7,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,close_p90_d,51.9,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,crew_n,812,812,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,crew_per_mi,3.49,811,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_crew_share,0.4649,2018,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_demand_share,0.5307,2018,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_extreme_share,0.0307,2018,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_n,23006,2018,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_per_mi,98.54,2005,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_per_rpt,15.32,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_unlinked_share,0.0042,2018,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,fill_wo_n,2018,2018,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,patch_p50_d,5.0,1206,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,patch_p90_d,46.2,1206,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_alder_share,0.1005,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_all_n,1655,1655,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_digital_share,0.8534,1351,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_dup_share,0.0924,1655,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_n,1502,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_patched_share,0.8029,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_per_1k,9.54,1502,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,rpt_per_mi,6.38,1482,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2022,staff_n,2,2,PRE2023_WARD
ward2023,11,Ward 11,CY2020-2025,alley_close_le7_share,0.3183,600,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,alley_close_p50_d,27.2,600,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,alley_rpt_n,600,600,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,close_le7_share,0.5196,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,close_open_share,0.0007,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,close_p50_d,6.8,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,close_p90_d,57.4,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,crew_n,1857,1857,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,crew_per_mi,3.96,1842,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_crew_share,0.4761,4092,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_demand_share,0.5163,4092,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_extreme_share,0.0205,4092,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_n,44200,4092,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_per_mi,94.24,4039,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_per_rpt,15.65,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_unlinked_share,0.0075,4092,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,fill_wo_n,4092,4092,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,patch_p50_d,6.0,2250,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,patch_p90_d,53.0,2250,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_alder_share,0.1016,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_all_n,3296,3296,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_digital_share,0.8440,2538,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_dup_share,0.1429,3296,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_n,2825,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_patched_share,0.7970,2823,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_per_1k,8.97,2825,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,rpt_per_mi,5.95,2768,SPLIT_2023
ward2023,11,Ward 11,CY2020-2025,staff_n,3,3,SPLIT_2023
ward2023,11,Ward 11,CY2021,alley_close_le7_share,0.4110,73,PRE2023_WARD
ward2023,11,Ward 11,CY2021,alley_close_p50_d,12.8,73,PRE2023_WARD
ward2023,11,Ward 11,CY2021,alley_rpt_n,73,73,PRE2023_WARD
ward2023,11,Ward 11,CY2021,close_le7_share,0.5682,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,close_open_share,0.0000,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,close_p50_d,4.8,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,close_p90_d,103.0,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,crew_n,246,246,PRE2023_WARD
ward2023,11,Ward 11,CY2021,crew_per_mi,3.17,246,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_crew_share,0.5132,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_demand_share,0.4850,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_extreme_share,0.0390,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_n,5021,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_per_mi,64.80,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_per_rpt,12.46,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_unlinked_share,0.0018,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,fill_wo_n,536,536,PRE2023_WARD
ward2023,11,Ward 11,CY2021,patch_p50_d,4.1,344,PRE2023_WARD
ward2023,11,Ward 11,CY2021,patch_p90_d,101.5,344,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_alder_share,0.0893,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_all_n,423,423,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_digital_share,0.8719,367,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_dup_share,0.0473,423,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_n,403,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_patched_share,0.8536,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_per_1k,7.68,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_per_mi,5.20,403,PRE2023_WARD
ward2023,11,Ward 11,CY2021,rpt_yoy_pct,-15.9,479,PRE2023_WARD
ward2023,11,Ward 11,CY2021,staff_n,1,1,PRE2023_WARD
ward2023,11,Ward 11,CY2022,alley_close_le7_share,0.1818,110,PRE2023_WARD
ward2023,11,Ward 11,CY2022,alley_close_p50_d,21.7,110,PRE2023_WARD
ward2023,11,Ward 11,CY2022,alley_rpt_n,110,110,PRE2023_WARD
ward2023,11,Ward 11,CY2022,close_le7_share,0.4194,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,close_open_share,0.0000,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,close_p50_d,9.6,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,close_p90_d,59.1,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,crew_n,338,338,PRE2023_WARD
ward2023,11,Ward 11,CY2022,crew_per_mi,4.35,337,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_crew_share,0.4520,835,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_demand_share,0.5397,835,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_extreme_share,0.0513,835,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_n,9932,835,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_per_mi,126.88,822,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_per_rpt,16.02,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_unlinked_share,0.0080,835,PRE2023_WARD
ward2023,11,Ward 11,CY2022,fill_wo_n,835,835,PRE2023_WARD
ward2023,11,Ward 11,CY2022,patch_p50_d,8.0,467,PRE2023_WARD
ward2023,11,Ward 11,CY2022,patch_p90_d,48.3,467,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_alder_share,0.0806,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_all_n,715,715,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_digital_share,0.8404,570,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_dup_share,0.1329,715,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_n,620,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_patched_share,0.7532,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_per_1k,11.81,620,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_per_mi,7.74,600,PRE2023_WARD
ward2023,11,Ward 11,CY2022,rpt_yoy_pct,53.8,403,PRE2023_WARD
ward2023,11,Ward 11,CY2022,staff_n,1,1,PRE2023_WARD
ward2023,11,Ward 11,CY2023,alley_close_le7_share,0.4274,117,SPLIT_2023
ward2023,11,Ward 11,CY2023,alley_close_p50_d,11.0,117,SPLIT_2023
ward2023,11,Ward 11,CY2023,alley_rpt_n,117,117,SPLIT_2023
ward2023,11,Ward 11,CY2023,close_le7_share,0.5492,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,close_open_share,0.0000,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,close_p50_d,6.2,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,close_p90_d,53.1,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,crew_n,358,358,SPLIT_2023
ward2023,11,Ward 11,CY2023,crew_per_mi,4.57,354,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_crew_share,0.4833,771,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_demand_share,0.5105,771,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_extreme_share,0.0259,771,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_n,7746,771,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_per_mi,98.84,758,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_per_rpt,15.25,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_unlinked_share,0.0062,771,SPLIT_2023
ward2023,11,Ward 11,CY2023,fill_wo_n,771,771,SPLIT_2023
ward2023,11,Ward 11,CY2023,patch_p50_d,6.2,412,SPLIT_2023
ward2023,11,Ward 11,CY2023,patch_p90_d,53.1,412,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_alder_share,0.1181,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_all_n,583,583,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_digital_share,0.8192,448,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_dup_share,0.1286,583,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_n,508,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_patched_share,0.8110,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_per_1k,9.68,508,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_per_mi,6.40,496,SPLIT_2023
ward2023,11,Ward 11,CY2023,rpt_yoy_pct,-18.1,620,SPLIT_2023
ward2023,11,Ward 11,CY2023,staff_n,0,0,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,alley_close_le7_share,0.2811,338,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,alley_close_p50_d,44.1,338,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,alley_rpt_n,338,338,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,close_le7_share,0.4543,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,close_open_share,0.0015,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,close_p50_d,8.0,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,close_p90_d,61.1,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,crew_n,1045,1045,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,crew_per_mi,4.44,1031,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_crew_share,0.4882,2074,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_demand_share,0.5007,2074,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_extreme_share,0.0095,2074,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_n,21194,2074,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_per_mi,89.94,2034,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_per_rpt,16.02,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_unlinked_share,0.0111,2074,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,fill_wo_n,2074,2074,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,patch_p50_d,7.2,1044,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,patch_p90_d,56.9,1044,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_alder_share,0.1028,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_all_n,1641,1641,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_digital_share,0.8332,1187,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_dup_share,0.1938,1641,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_n,1323,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_patched_share,0.7903,1321,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_per_1k,8.40,1323,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,rpt_per_mi,5.53,1286,SPLIT_2023
ward2023,11,Ward 11,CY2023-2025,staff_n,1,1,SPLIT_2023
ward2023,11,Ward 11,CY2024,alley_close_le7_share,0.2581,124,
ward2023,11,Ward 11,CY2024,alley_close_p50_d,58.9,124,
ward2023,11,Ward 11,CY2024,alley_rpt_n,124,124,
ward2023,11,Ward 11,CY2024,close_le7_share,0.4785,418,
ward2023,11,Ward 11,CY2024,close_open_share,0.0024,418,
ward2023,11,Ward 11,CY2024,close_p50_d,7.4,418,
ward2023,11,Ward 11,CY2024,close_p90_d,64.5,418,
ward2023,11,Ward 11,CY2024,crew_n,415,415,
ward2023,11,Ward 11,CY2024,crew_per_mi,5.30,411,
ward2023,11,Ward 11,CY2024,fill_crew_share,0.5212,754,
ward2023,11,Ward 11,CY2024,fill_demand_share,0.4598,754,
ward2023,11,Ward 11,CY2024,fill_extreme_share,0.0000,754,
ward2023,11,Ward 11,CY2024,fill_n,8036,754,
ward2023,11,Ward 11,CY2024,fill_per_mi,101.92,738,
ward2023,11,Ward 11,CY2024,fill_per_rpt,19.22,418,
ward2023,11,Ward 11,CY2024,fill_unlinked_share,0.0190,754,
ward2023,11,Ward 11,CY2024,fill_wo_n,754,754,
ward2023,11,Ward 11,CY2024,patch_p50_d,7.0,355,
ward2023,11,Ward 11,CY2024,patch_p90_d,60.2,355,
ward2023,11,Ward 11,CY2024,rpt_alder_share,0.0909,418,
ward2023,11,Ward 11,CY2024,rpt_all_n,524,524,
ward2023,11,Ward 11,CY2024,rpt_digital_share,0.8263,380,
ward2023,11,Ward 11,CY2024,rpt_dup_share,0.2023,524,
ward2023,11,Ward 11,CY2024,rpt_n,418,418,
ward2023,11,Ward 11,CY2024,rpt_patched_share,0.8513,417,
ward2023,11,Ward 11,CY2024,rpt_per_1k,7.96,418,
ward2023,11,Ward 11,CY2024,rpt_per_mi,5.19,402,
ward2023,11,Ward 11,CY2024,rpt_yoy_pct,-17.7,508,
ward2023,11,Ward 11,CY2024,staff_n,0,0,
ward2023,11,Ward 11,CY2025,alley_close_le7_share,0.1340,97,
ward2023,11,Ward 11,CY2025,alley_close_p50_d,98.7,97,
ward2023,11,Ward 11,CY2025,alley_rpt_n,97,97,
ward2023,11,Ward 11,CY2025,close_le7_share,0.3073,397,
ward2023,11,Ward 11,CY2025,close_open_share,0.0025,397,
ward2023,11,Ward 11,CY2025,close_p50_d,14.0,397,
ward2023,11,Ward 11,CY2025,close_p90_d,76.9,397,
ward2023,11,Ward 11,CY2025,crew_n,272,272,
ward2023,11,Ward 11,CY2025,crew_per_mi,3.43,266,
ward2023,11,Ward 11,CY2025,fill_crew_share,0.4460,549,
ward2023,11,Ward 11,CY2025,fill_demand_share,0.5475,549,
ward2023,11,Ward 11,CY2025,fill_extreme_share,0.0000,549,
ward2023,11,Ward 11,CY2025,fill_n,5412,549,
ward2023,11,Ward 11,CY2025,fill_per_mi,69.07,538,
ward2023,11,Ward 11,CY2025,fill_per_rpt,13.63,397,
ward2023,11,Ward 11,CY2025,fill_unlinked_share,0.0063,549,
ward2023,11,Ward 11,CY2025,fill_wo_n,549,549,
ward2023,11,Ward 11,CY2025,patch_p50_d,12.0,277,
ward2023,11,Ward 11,CY2025,patch_p90_d,68.9,277,
ward2023,11,Ward 11,CY2025,rpt_alder_share,0.0957,397,
ward2023,11,Ward 11,CY2025,rpt_all_n,534,534,
ward2023,11,Ward 11,CY2025,rpt_digital_share,0.8579,359,
ward2023,11,Ward 11,CY2025,rpt_dup_share,0.2566,534,
ward2023,11,Ward 11,CY2025,rpt_n,397,397,
ward2023,11,Ward 11,CY2025,rpt_patched_share,0.6995,396,
ward2023,11,Ward 11,CY2025,rpt_per_1k,7.56,397,
ward2023,11,Ward 11,CY2025,rpt_per_mi,5.01,388,
ward2023,11,Ward 11,CY2025,rpt_yoy_pct,-5.0,418,
ward2023,11,Ward 11,CY2025,staff_n,1,1,
ward2023,11,Ward 11,CY2026,alley_close_le7_share,0.1836,78,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,alley_close_p50_d,36.0,78,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,alley_rpt_n,78,78,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,close_le7_share,0.4045,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,close_open_share,0.1595,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,close_p50_d,10.2,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,close_p90_d,128.9,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,crew_n,143,143,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,crew_per_mi,1.82,141,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_crew_share,0.1957,529,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_demand_share,0.7910,529,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_extreme_share,0.0000,529,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_n,6019,529,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_per_mi,77.06,519,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_per_rpt,10.00,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_unlinked_share,0.0133,529,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,fill_wo_n,529,529,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,patch_p50_d,,372,COHORT_OPEN|PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,patch_p90_d,,372,COHORT_OPEN|PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_alder_share,0.0781,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_all_n,906,906,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_digital_share,0.8955,555,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_dup_share,0.3355,906,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_n,602,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_patched_share,,506,COHORT_OPEN|PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_per_1k,11.47,602,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_per_mi,7.59,588,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,rpt_yoy_pct,,397,PARTIAL_YEAR
ward2023,11,Ward 11,CY2026,staff_n,1,1,PARTIAL_YEAR
ward2023,11,Ward 11,YTD2019-08,alley_close_le7_share,0.2584,89,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,alley_close_p50_d,26.2,89,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,alley_rpt_n,89,89,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,close_le7_share,0.3793,551,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,close_open_share,0.1670,551,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,close_p50_d,12.0,551,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,close_p90_d,130.6,551,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,crew_n,80,80,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,crew_per_mi,1.03,80,PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,fill_crew_share,0.1003,447,EXTREME_FILL|PRE2023_WARD|TRANSITION_2019|YTD
ward2023,11,Ward 11,YTD2019-08,fill_demand_share,0.8541,447,EXTREME_FILL|PRE2023_WARD|TRANSITION_2019|YTD
